frame_idx,level,count,gpu_mem_mb
1491,P5,12,121
1492,P3,5,41
1493,P4,38,341
1494,P5,11,132
1495,P3,1,42
1496,P4,34,375
1497,P5,21,153
1498,P3,3,45
1499,P4,26,401
1500,P5,13,166
1501,P3,7,52
1502,P4,32,433
1503,P5,9,175
1504,P3,2,54
1505,P4,33,466
1506,P5,18,193
1507,P3,7,61
1508,P4,24,490
1509,P5,11,204
1510,P3,1,62
1511,P4,29,519
1512,P5,16,220
1513,P3,1,63
1514,P4,29,548
1515,P5,15,235
1516,P3,5,68
1517,P4,31,579
1518,P5,13,248
1519,P3,6,74
1520,P4,32,611
1521,P5,12,260
1522,P3,4,78
1523,P4,36,647
1524,P5,17,277
1525,P3,6,84
1526,P4,29,676
1527,P5,9,286
1528,P3,5,89
1529,P4,37,713
1530,P5,14,300
1531,P3,4,93
1532,P4,30,743
1533,P5,15,315
1534,P3,0,0
1535,P4,0,0
1536,P5,0,0
1537,P3,0,0
1538,P4,10,10
1539,P5,6,6
1540,P3,0,0
1541,P4,10,20
1542,P5,6,12
1543,P3,0,0
1544,P4,10,30
1545,P5,6,18
1546,P3,0,0
1547,P4,11,41
1548,P5,5,23
1549,P3,0,0
1550,P4,12,53
1551,P5,4,27
1552,P3,0,0
1553,P4,11,64
1554,P5,5,32
1555,P3,0,0
1556,P4,0,0
1557,P5,0,0
1558,P3,2,2
1559,P4,16,16
1560,P5,32,32
1561,P3,4,6
1562,P4,15,31
1563,P5,29,61
1564,P3,9,15
1565,P4,9,40
1566,P5,36,97
1567,P3,1,16
1568,P4,13,53
1569,P5,44,141
1570,P3,1,17
1571,P4,13,66
1572,P5,42,183
1573,P3,2,19
1574,P4,21,87
1575,P5,31,214
1576,P3,4,23
1577,P4,12,99
1578,P5,32,246
1579,P3,2,25
1580,P4,18,117
1581,P5,27,273
1582,P3,3,28
1583,P4,18,135
1584,P5,32,305
1585,P3,0,28
1586,P4,18,153
1587,P5,23,328
1588,P3,3,31
1589,P4,29,182
1590,P5,21,349
1591,P3,6,37
1592,P4,16,198
1593,P5,41,390
1594,P3,3,40
1595,P4,21,219
1596,P5,37,427
1597,P3,6,46
1598,P4,17,236
1599,P5,30,457
1600,P3,8,54
1601,P4,11,247
1602,P5,29,486
1603,P3,6,60
1604,P4,17,264
1605,P5,30,516
1606,P3,1,61
1607,P4,14,278
1608,P5,25,541
1609,P3,3,64
1610,P4,19,297
1611,P5,32,573
1612,P3,1,65
1613,P4,16,313
1614,P5,23,596
1615,P3,0,65
1616,P4,15,328
1617,P5,27,623
1618,P3,0,65
1619,P4,14,342
1620,P5,36,659
1621,P3,1,66
1622,P4,16,358
1623,P5,22,681
1624,P3,0,66
1625,P4,20,378
1626,P5,23,704
1627,P3,2,68
1628,P4,23,401
1629,P5,31,735
1630,P3,3,71
1631,P4,24,425
1632,P5,15,750
1633,P3,0,71
1634,P4,13,438
1635,P5,17,767
1636,P3,1,72
1637,P4,19,457
1638,P5,29,796
1639,P3,5,77
1640,P4,5,462
1641,P5,32,828
1642,P3,1,78
1643,P4,18,480
1644,P5,25,853
1645,P3,4,82
1646,P4,18,498
1647,P5,24,877
1648,P3,9,91
1649,P4,17,515
1650,P5,29,906
1651,P3,1,92
1652,P4,10,525
1653,P5,29,935
1654,P3,1,93
1655,P4,9,534
1656,P5,31,966
1657,P3,6,99
1658,P4,12,546
1659,P5,33,999
1660,P3,3,102
1661,P4,10,556
1662,P5,37,1036
1663,P3,3,105
1664,P4,15,571
1665,P5,23,1059
1666,P3,3,108
1667,P4,6,577
1668,P5,37,1096
1669,P3,3,111
1670,P4,18,595
1671,P5,36,1132
1672,P3,3,114
1673,P4,13,608
1674,P5,34,1166
1675,P3,0,0
1676,P4,0,0
1677,P5,0,0
1678,P3,15,15
1679,P4,3,3
1680,P5,16,16
1681,P3,10,25
1682,P4,0,3
1683,P5,7,23
1684,P3,18,43
1685,P4,2,5
1686,P5,9,32
1687,P3,4,47
1688,P4,1,6
1689,P5,10,42
1690,P3,11,58
1691,P4,1,7
1692,P5,11,53
1693,P3,7,65
1694,P4,1,8
1695,P5,9,62
1696,P3,7,72
1697,P4,1,9
1698,P5,16,78
1699,P3,17,89
1700,P4,4,13
1701,P5,11,89
1702,P3,17,106
1703,P4,6,19
1704,P5,18,107
1705,P3,14,120
1706,P4,1,20
1707,P5,14,121
1708,P3,8,128
1709,P4,2,22
1710,P5,13,134
1711,P3,11,139
1712,P4,1,23
1713,P5,6,140
1714,P3,13,152
1715,P4,3,26
1716,P5,9,149
1717,P3,10,162
1718,P4,4,30
1719,P5,11,160
1720,P3,0,0
1721,P4,0,0
1722,P5,0,0
1723,P3,48,48
1724,P4,1,1
1725,P5,33,33
1726,P3,42,90
1727,P4,3,4
1728,P5,32,65
1729,P3,45,135
1730,P4,3,7
1731,P5,30,95
1732,P3,43,178
1733,P4,4,11
1734,P5,35,130
1735,P3,47,225
1736,P4,1,12
1737,P5,32,162
1738,P3,49,274
1739,P4,4,16
1740,P5,35,197
1741,P3,43,317
1742,P4,2,18
1743,P5,31,228
1744,P3,52,369
1745,P4,2,20
1746,P5,33,261
1747,P3,42,411
1748,P4,0,20
1749,P5,35,296
1750,P3,0,0
1751,P4,0,0
1752,P5,0,0
1753,P3,16,16
1754,P4,83,83
1755,P5,20,20
1756,P3,25,41
1757,P4,55,138
1758,P5,28,48
1759,P3,16,57
1760,P4,75,213
1761,P5,20,68
1762,P3,7,64
1763,P4,65,278
1764,P5,27,95
1765,P3,26,90
1766,P4,56,334
1767,P5,38,133
1768,P3,13,103
1769,P4,58,392
1770,P5,24,157
1771,P3,21,124
1772,P4,59,451
1773,P5,20,177
1774,P3,19,143
1775,P4,56,507
1776,P5,25,202
1777,P3,10,153
1778,P4,79,586
1779,P5,25,227
1780,P3,11,164
1781,P4,60,646
1782,P5,26,253
1783,P3,9,173
1784,P4,55,701
1785,P5,21,274
1786,P3,7,180
1787,P4,49,750
1788,P5,29,303
1789,P3,12,192
1790,P4,68,818
1791,P5,22,325
1792,P3,16,208
1793,P4,68,886
1794,P5,23,348
1795,P3,16,224
1796,P4,80,966
1797,P5,17,365
1798,P3,17,241
1799,P4,70,1036
1800,P5,21,386
1801,P3,27,268
1802,P4,76,1112
1803,P5,22,408
1804,P3,5,273
1805,P4,68,1180
1806,P5,25,433
1807,P3,10,283
1808,P4,67,1247
1809,P5,22,455
1810,P3,18,301
1811,P4,66,1313
1812,P5,18,473
1813,P3,29,330
1814,P4,74,1387
1815,P5,24,497
1816,P3,6,336
1817,P4,67,1454
1818,P5,22,519
1819,P3,4,340
1820,P4,57,1511
1821,P5,16,535
1822,P3,20,360
1823,P4,77,1588
1824,P5,21,556
1825,P3,12,372
1826,P4,59,1647
1827,P5,24,580
1828,P3,3,375
1829,P4,68,1715
1830,P5,23,603
1831,P3,0,375
1832,P4,74,1789
1833,P5,15,618
1834,P3,15,390
1835,P4,60,1849
1836,P5,22,640
1837,P3,23,413
1838,P4,83,1932
1839,P5,26,666
1840,P3,5,418
1841,P4,60,1992
1842,P5,27,693
1843,P3,15,433
1844,P4,69,2061
1845,P5,24,717
1846,P3,22,455
1847,P4,71,2132
1848,P5,22,739
1849,P3,17,472
1850,P4,63,2195
1851,P5,26,765
1852,P3,11,483
1853,P4,75,2270
1854,P5,19,784
1855,P3,18,501
1856,P4,81,2351
1857,P5,22,806
1858,P3,13,514
1859,P4,78,2429
1860,P5,17,823
1861,P3,15,529
1862,P4,92,2521
1863,P5,19,842
1864,P3,21,550
1865,P4,77,2598
1866,P5,20,862
1867,P3,22,572
1868,P4,79,2677
1869,P5,18,880
1870,P3,13,585
1871,P4,44,2721
1872,P5,35,915
1873,P3,8,593
1874,P4,61,2782
1875,P5,24,939
1876,P3,16,609
1877,P4,79,2861
1878,P5,25,964
1879,P3,22,631
1880,P4,81,2942
1881,P5,24,988
1882,P3,4,635
1883,P4,76,3018
1884,P5,15,1003
1885,P3,17,652
1886,P4,64,3082
1887,P5,23,1026
1888,P3,0,0
1889,P4,0,0
1890,P5,0,0
1891,P3,0,0
1892,P4,9,9
1893,P5,9,9
1894,P3,0,0
1895,P4,8,17
1896,P5,8,17
1897,P3,0,0
1898,P4,8,25
1899,P5,8,25
1900,P3,0,0
1901,P4,9,34
1902,P5,7,32
1903,P3,0,0
1904,P4,12,46
1905,P5,7,39
1906,P3,0,0
1907,P4,5,51
1908,P5,11,50
1909,P3,0,0
1910,P4,10,61
1911,P5,7,57
1912,P3,0,0
1913,P4,6,67
1914,P5,11,68
1915,P3,0,0
1916,P4,0,0
1917,P5,0,0
1918,P3,0,0
1919,P4,29,29
1920,P5,6,6
1921,P3,7,7
1922,P4,22,51
1923,P5,9,15
1924,P3,1,8
1925,P4,26,77
1926,P5,5,20
1927,P3,4,12
1928,P4,28,105
1929,P5,4,24
1930,P3,0,12
1931,P4,20,125
1932,P5,10,34
1933,P3,6,18
1934,P4,19,144
1935,P5,6,40
1936,P3,3,21
1937,P4,26,170
1938,P5,5,45
1939,P3,7,28
1940,P4,27,197
1941,P5,3,48
1942,P3,8,36
1943,P4,23,220
1944,P5,5,53
1945,P3,3,39
1946,P4,13,233
1947,P5,11,64
1948,P3,4,43
1949,P4,13,246
1950,P5,9,73
1951,P3,5,48
1952,P4,22,268
1953,P5,6,79
1954,P3,7,55
1955,P4,25,293
1956,P5,7,86
1957,P3,9,64
1958,P4,14,307
1959,P5,4,90
1960,P3,0,64
1961,P4,19,326
1962,P5,8,98
1963,P3,3,67
1964,P4,31,357
1965,P5,6,104
1966,P3,16,83
1967,P4,22,379
1968,P5,9,113
1969,P3,4,87
1970,P4,29,408
1971,P5,8,121
1972,P3,11,98
1973,P4,21,429
1974,P5,6,127
1975,P3,6,104
1976,P4,20,449
1977,P5,13,140
1978,P3,0,104
1979,P4,26,475
1980,P5,5,145
1981,P3,5,109
1982,P4,12,487
1983,P5,7,152
1984,P3,8,117
1985,P4,20,507
1986,P5,5,157
1987,P3,2,119
1988,P4,36,543
1989,P5,4,161
1990,P3,13,132
1991,P4,17,560
1992,P5,1,162
1993,P3,0,132
1994,P4,25,585
1995,P5,7,169
1996,P3,5,137
1997,P4,23,608
1998,P5,8,177
1999,P3,11,148
2000,P4,28,636
2001,P5,9,186
2002,P3,5,153
2003,P4,16,652
2004,P5,15,201
2005,P3,0,153
2006,P4,19,671
2007,P5,4,205
2008,P3,4,157
2009,P4,21,692
2010,P5,8,213
2011,P3,2,159
2012,P4,25,717
2013,P5,6,219
2014,P3,4,163
2015,P4,23,740
2016,P5,7,226
2017,P3,5,168
2018,P4,19,759
2019,P5,6,232
2020,P3,7,175
2021,P4,27,786
2022,P5,7,239
2023,P3,3,178
2024,P4,22,808
2025,P5,9,248
2026,P3,2,180
2027,P4,18,826
2028,P5,7,255
2029,P3,0,0
2030,P4,0,0
2031,P5,0,0
2032,P3,15,15
2033,P4,20,20
2034,P5,0,0
2035,P3,11,26
2036,P4,14,34
2037,P5,0,0
2038,P3,14,40
2039,P4,20,54
2040,P5,0,0
2041,P3,9,49
2042,P4,12,66
2043,P5,4,4
2044,P3,11,60
2045,P4,17,83
2046,P5,0,4
2047,P3,11,71
2048,P4,19,102
2049,P5,0,4
2050,P3,13,84
2051,P4,20,122
2052,P5,0,4
2053,P3,14,98
2054,P4,17,139
2055,P5,0,4
2056,P3,11,109
2057,P4,19,158
2058,P5,1,5
2059,P3,11,120
2060,P4,17,175
2061,P5,0,5
2062,P3,16,136
2063,P4,19,194
2064,P5,1,6
2065,P3,12,148
2066,P4,14,208
2067,P5,0,6
2068,P3,18,166
2069,P4,15,223
2070,P5,0,6
2071,P3,13,179
2072,P4,18,241
2073,P5,0,6
2074,P3,5,184
2075,P4,10,251
2076,P5,1,7
2077,P3,15,199
2078,P4,18,269
2079,P5,0,7
2080,P3,8,207
2081,P4,25,294
2082,P5,1,8
2083,P3,11,218
2084,P4,13,307
2085,P5,1,9
2086,P3,19,237
2087,P4,14,321
2088,P5,0,9
2089,P3,11,248
2090,P4,16,337
2091,P5,0,9
2092,P3,20,268
2093,P4,11,348
2094,P5,0,9
2095,P3,10,278
2096,P4,12,360
2097,P5,0,9
2098,P3,20,298
2099,P4,16,376
2100,P5,1,10
2101,P3,18,316
2102,P4,11,387
2103,P5,0,10
2104,P3,6,322
2105,P4,16,403
2106,P5,0,10
2107,P3,12,334
2108,P4,20,423
2109,P5,0,10
2110,P3,15,349
2111,P4,16,439
2112,P5,0,10
2113,P3,13,362
2114,P4,21,460
2115,P5,1,11
2116,P3,14,376
2117,P4,18,478
2118,P5,0,11
2119,P3,13,389
2120,P4,24,502
2121,P5,0,11
2122,P3,18,407
2123,P4,17,519
2124,P5,0,11
2125,P3,16,423
2126,P4,20,539
2127,P5,1,12
2128,P3,21,444
2129,P4,20,559
2130,P5,2,14
2131,P3,16,460
2132,P4,16,575
2133,P5,0,14
2134,P3,22,482
2135,P4,16,591
2136,P5,0,14
2137,P3,9,491
2138,P4,17,608
2139,P5,0,14
2140,P3,16,507
2141,P4,15,623
2142,P5,0,14
2143,P3,12,519
2144,P4,18,641
2145,P5,0,14
2146,P3,17,536
2147,P4,20,661
2148,P5,0,14
2149,P3,11,547
2150,P4,15,676
2151,P5,1,15
2152,P3,12,559
2153,P4,15,691
2154,P5,1,16
2155,P3,12,571
2156,P4,11,702
2157,P5,0,16
2158,P3,13,584
2159,P4,16,718
2160,P5,1,17
2161,P3,9,593
2162,P4,21,739
2163,P5,0,17
2164,P3,11,604
2165,P4,14,753
2166,P5,0,17
2167,P3,13,617
2168,P4,18,771
2169,P5,0,17
2170,P3,0,0
2171,P4,0,0
2172,P5,0,0
2173,P3,1,1
2174,P4,9,9
2175,P5,17,17
2176,P3,2,3
2177,P4,13,22
2178,P5,12,29
2179,P3,0,3
2180,P4,27,49
2181,P5,8,37
2182,P3,0,3
2183,P4,14,63
2184,P5,13,50
2185,P3,0,3
2186,P4,10,73
2187,P5,13,63
2188,P3,3,6
2189,P4,15,88
2190,P5,12,75
2191,P3,3,9
2192,P4,10,98
2193,P5,16,91
2194,P3,0,9
2195,P4,21,119
2196,P5,10,101
2197,P3,1,10
2198,P4,12,131
2199,P5,13,114
2200,P3,0,10
2201,P4,16,147
2202,P5,11,125
2203,P3,1,11
2204,P4,11,158
2205,P5,14,139
2206,P3,0,11
2207,P4,14,172
2208,P5,16,155
2209,P3,0,11
2210,P4,22,194
2211,P5,14,169
2212,P3,0,11
2213,P4,24,218
2214,P5,14,183
2215,P3,0,11
2216,P4,19,237
2217,P5,10,193
2218,P3,0,11
2219,P4,14,251
2220,P5,12,205
2221,P3,0,11
2222,P4,20,271
2223,P5,14,219
2224,P3,0,11
2225,P4,19,290
2226,P5,12,231
2227,P3,2,13
2228,P4,21,311
2229,P5,8,239
2230,P3,2,15
2231,P4,27,338
2232,P5,9,248
2233,P3,0,15
2234,P4,15,353
2235,P5,14,262
2236,P3,0,15
2237,P4,20,373
2238,P5,12,274
2239,P3,0,15
2240,P4,15,388
2241,P5,10,284
2242,P3,0,15
2243,P4,17,405
2244,P5,11,295
2245,P3,1,16
2246,P4,14,419
2247,P5,13,308
2248,P3,0,0
2249,P4,0,0
2250,P5,0,0
2251,P3,0,0
2252,P4,11,11
2253,P5,41,41
2254,P3,0,0
2255,P4,12,23
2256,P5,37,78
2257,P3,0,0
2258,P4,7,30
2259,P5,39,117
2260,P3,0,0
2261,P4,8,38
2262,P5,36,153
2263,P3,0,0
2264,P4,7,45
2265,P5,39,192
2266,P3,0,0
2267,P4,12,57
2268,P5,42,234
2269,P3,0,0
2270,P4,0,0
2271,P5,0,0
2272,P3,8,8
2273,P4,18,18
2274,P5,10,10
2275,P3,4,12
2276,P4,14,32
2277,P5,7,17
2278,P3,9,21
2279,P4,12,44
2280,P5,7,24
2281,P3,9,30
2282,P4,17,61
2283,P5,11,35
2284,P3,3,33
2285,P4,20,81
2286,P5,11,46
2287,P3,0,0
2288,P4,0,0
2289,P5,0,0
2290,P3,45,45
2291,P4,34,34
2292,P5,1,1
2293,P3,52,97
2294,P4,31,65
2295,P5,0,1
2296,P3,37,134
2297,P4,44,109
2298,P5,1,2
2299,P3,49,183
2300,P4,30,139
2301,P5,1,3
2302,P3,39,222
2303,P4,45,184
2304,P5,1,4
2305,P3,47,269
2306,P4,45,229
2307,P5,0,4
2308,P3,38,307
2309,P4,42,271
2310,P5,3,7
2311,P3,50,357
2312,P4,35,306
2313,P5,0,7
2314,P3,47,404
2315,P4,39,345
2316,P5,0,7
2317,P3,40,444
2318,P4,47,392
2319,P5,0,7
2320,P3,38,482
2321,P4,42,434
2322,P5,3,10
2323,P3,39,521
2324,P4,46,480
2325,P5,1,11
2326,P3,41,562
2327,P4,49,529
2328,P5,2,13
2329,P3,44,606
2330,P4,39,568
2331,P5,1,14
2332,P3,48,654
2333,P4,37,605
2334,P5,0,14
2335,P3,49,703
2336,P4,40,645
2337,P5,0,14
2338,P3,39,742
2339,P4,41,686
2340,P5,1,15
2341,P3,53,795
2342,P4,38,724
2343,P5,0,15
2344,P3,43,838
2345,P4,52,776
2346,P5,1,16
2347,P3,51,889
2348,P4,46,822
2349,P5,0,16
2350,P3,48,937
2351,P4,52,874
2352,P5,1,17
2353,P3,41,978
2354,P4,40,914
2355,P5,1,18
2356,P3,43,1021
2357,P4,46,960
2358,P5,2,20
2359,P3,43,1064
2360,P4,57,1017
2361,P5,0,20
2362,P3,52,1116
2363,P4,41,1058
2364,P5,1,21
2365,P3,44,1160
2366,P4,42,1100
2367,P5,1,22
2368,P3,48,1208
2369,P4,40,1140
2370,P5,0,22
2371,P3,45,1253
2372,P4,46,1186
2373,P5,1,23
2374,P3,45,1298
2375,P4,42,1228
2376,P5,0,23
2377,P3,53,1351
2378,P4,44,1272
2379,P5,0,23
2380,P3,44,1395
2381,P4,48,1320
2382,P5,0,23
2383,P3,38,1433
2384,P4,34,1354
2385,P5,2,25
2386,P3,46,1479
2387,P4,39,1393
2388,P5,2,27
2389,P3,48,1527
2390,P4,32,1425
2391,P5,1,28
2392,P3,0,0
2393,P4,0,0
2394,P5,0,0
2395,P3,0,0
2396,P4,2,2
2397,P5,35,35
2398,P3,0,0
2399,P4,3,5
2400,P5,30,65
2401,P3,0,0
2402,P4,2,7
2403,P5,34,99
2404,P3,0,0
2405,P4,0,0
2406,P5,0,0
2407,P3,0,0
2408,P4,48,48
2409,P5,3,3
2410,P3,1,1
2411,P4,47,95
2412,P5,1,4
2413,P3,0,1
2414,P4,45,140
2415,P5,1,5
2416,P3,0,1
2417,P4,41,181
2418,P5,1,6
2419,P3,0,1
2420,P4,44,225
2421,P5,6,12
2422,P3,0,1
2423,P4,48,273
2424,P5,2,14
2425,P3,0,1
2426,P4,49,322
2427,P5,1,15
2428,P3,0,1
2429,P4,50,372
2430,P5,2,17
2431,P3,0,1
2432,P4,49,421
2433,P5,2,19
2434,P3,0,1
2435,P4,49,470
2436,P5,1,20
2437,P3,0,1
2438,P4,41,511
2439,P5,3,23
2440,P3,0,1
2441,P4,57,568
2442,P5,3,26
2443,P3,0,1
2444,P4,39,607
2445,P5,1,27
2446,P3,0,1
2447,P4,42,649
2448,P5,2,29
2449,P3,0,1
2450,P4,45,694
2451,P5,1,30
2452,P3,2,3
2453,P4,61,755
2454,P5,7,37
2455,P3,1,4
2456,P4,54,809
2457,P5,3,40
2458,P3,1,5
2459,P4,47,856
2460,P5,2,42
2461,P3,0,0
2462,P4,0,0
2463,P5,0,0
2464,P3,0,0
2465,P4,58,58
2466,P5,1,1
2467,P3,0,0
2468,P4,57,115
2469,P5,6,7
2470,P3,0,0
2471,P4,60,175
2472,P5,5,12
2473,P3,0,0
2474,P4,62,237
2475,P5,0,12
2476,P3,0,0
2477,P4,58,295
2478,P5,3,15
2479,P3,0,0
2480,P4,53,348
2481,P5,1,16
2482,P3,0,0
2483,P4,63,411
2484,P5,2,18
2485,P3,0,0
2486,P4,60,471
2487,P5,3,21
2488,P3,0,0
2489,P4,61,532
2490,P5,1,22
2491,P3,0,0
2492,P4,64,596
2493,P5,0,22
2494,P3,0,0
2495,P4,62,658
2496,P5,1,23
2497,P3,0,0
2498,P4,62,720
2499,P5,3,26
2500,P3,0,0
2501,P4,65,785
2502,P5,2,28
2503,P3,0,0
2504,P4,0,0
2505,P5,0,0
2506,P3,14,14
2507,P4,4,4
2508,P5,18,18
2509,P3,15,29
2510,P4,4,8
2511,P5,23,41
2512,P3,0,0
2513,P4,0,0
2514,P5,0,0
2515,P3,1,1
2516,P4,16,16
2517,P5,17,17
2518,P3,6,7
2519,P4,14,30
2520,P5,11,28
2521,P3,5,12
2522,P4,18,48
2523,P5,17,45
2524,P3,6,18
2525,P4,11,59
2526,P5,20,65
2527,P3,4,22
2528,P4,15,74
2529,P5,13,78
2530,P3,4,26
2531,P4,21,95
2532,P5,13,91
2533,P3,4,30
2534,P4,10,105
2535,P5,11,102
2536,P3,4,34
2537,P4,14,119
2538,P5,16,118
2539,P3,4,38
2540,P4,17,136
2541,P5,18,136
2542,P3,0,0
2543,P4,0,0
2544,P5,0,0
2545,P3,0,0
2546,P4,0,0
2547,P5,18,18
2548,P3,1,1
2549,P4,0,0
2550,P5,21,39
2551,P3,2,3
2552,P4,0,0
2553,P5,20,59
2554,P3,0,3
2555,P4,0,0
2556,P5,21,80
2557,P3,4,7
2558,P4,3,3
2559,P5,24,104
2560,P3,2,9
2561,P4,0,3
2562,P5,20,124
2563,P3,1,10
2564,P4,1,4
2565,P5,20,144
2566,P3,0,10
2567,P4,0,4
2568,P5,20,164
2569,P3,4,14
2570,P4,0,4
2571,P5,21,185
2572,P3,7,21
2573,P4,0,4
2574,P5,17,202
2575,P3,9,30
2576,P4,0,4
2577,P5,17,219
2578,P3,3,33
2579,P4,0,4
2580,P5,17,236
2581,P3,0,0
2582,P4,0,0
2583,P5,0,0
2584,P3,0,0
2585,P4,0,0
2586,P5,16,16
2587,P3,0,0
2588,P4,0,0
2589,P5,16,32
2590,P3,0,0
2591,P4,0,0
2592,P5,16,48
2593,P3,0,0
2594,P4,0,0
2595,P5,17,65
2596,P3,0,0
2597,P4,0,0
2598,P5,16,81
2599,P3,0,0
2600,P4,0,0
2601,P5,16,97
2602,P3,0,0
2603,P4,0,0
2604,P5,16,113
2605,P3,0,0
2606,P4,0,0
2607,P5,16,129
2608,P3,0,0
2609,P4,0,0
2610,P5,16,145
2611,P3,0,0
2612,P4,0,0
2613,P5,16,161
2614,P3,0,0
2615,P4,0,0
2616,P5,16,177
2617,P3,0,0
2618,P4,0,0
2619,P5,16,193
2620,P3,0,0
2621,P4,0,0
2622,P5,16,209
2623,P3,0,0
2624,P4,0,0
2625,P5,16,225
2626,P3,0,0
2627,P4,0,0
2628,P5,16,241
2629,P3,0,0
2630,P4,0,0
2631,P5,16,257
2632,P3,0,0
2633,P4,0,0
2634,P5,16,273
2635,P3,0,0
2636,P4,0,0
2637,P5,16,289
2638,P3,0,0
2639,P4,0,0
2640,P5,16,305
2641,P3,0,0
2642,P4,0,0
2643,P5,16,321
2644,P3,0,0
2645,P4,0,0
2646,P5,0,0
2647,P3,5,5
2648,P4,22,22
2649,P5,0,0
2650,P3,10,15
2651,P4,19,41
2652,P5,0,0
2653,P3,15,30
2654,P4,23,64
2655,P5,1,1
2656,P3,2,32
2657,P4,17,81
2658,P5,2,3
2659,P3,12,44
2660,P4,22,103
2661,P5,1,4
2662,P3,0,0
2663,P4,0,0
2664,P5,0,0
2665,P3,0,0
2666,P4,3,3
2667,P5,19,19
2668,P3,0,0
2669,P4,0,3
2670,P5,18,37
2671,P3,0,0
2672,P4,2,5
2673,P5,19,56
2674,P3,0,0
2675,P4,0,5
2676,P5,17,73
2677,P3,0,0
2678,P4,0,5
2679,P5,20,93
2680,P3,0,0
2681,P4,1,6
2682,P5,19,112
2683,P3,0,0
2684,P4,1,7
2685,P5,20,132
2686,P3,0,0
2687,P4,0,7
2688,P5,18,150
2689,P3,0,0
2690,P4,2,9
2691,P5,19,169
2692,P3,0,0
2693,P4,2,11
2694,P5,20,189
2695,P3,0,0
2696,P4,1,12
2697,P5,26,215
2698,P3,0,0
2699,P4,2,14
2700,P5,19,234
2701,P3,0,0
2702,P4,1,15
2703,P5,20,254
2704,P3,0,0
2705,P4,5,20
2706,P5,17,271
2707,P3,0,0
2708,P4,3,23
2709,P5,18,289
2710,P3,0,0
2711,P4,3,26
2712,P5,17,306
2713,P3,0,0
2714,P4,3,29
2715,P5,18,324
2716,P3,0,0
2717,P4,0,0
2718,P5,0,0
2719,P3,0,0
2720,P4,20,20
2721,P5,7,7
2722,P3,0,0
2723,P4,23,43
2724,P5,14,21
2725,P3,0,0
2726,P4,24,67
2727,P5,8,29
2728,P3,0,0
2729,P4,20,87
2730,P5,8,37
2731,P3,0,0
2732,P4,26,113
2733,P5,8,45
2734,P3,0,0
2735,P4,22,135
2736,P5,6,51
2737,P3,0,0
2738,P4,28,163
2739,P5,10,61
2740,P3,0,0
2741,P4,18,181
2742,P5,10,71
2743,P3,0,0
2744,P4,25,206
2745,P5,8,79
2746,P3,0,0
2747,P4,25,231
2748,P5,7,86
2749,P3,0,0
2750,P4,30,261
2751,P5,11,97
2752,P3,0,0
2753,P4,23,284
2754,P5,13,110
2755,P3,0,0
2756,P4,0,0
2757,P5,0,0
2758,P3,0,0
2759,P4,11,11
2760,P5,19,19
2761,P3,0,0
2762,P4,7,18
2763,P5,15,34
2764,P3,0,0
2765,P4,6,24
2766,P5,19,53
2767,P3,0,0
2768,P4,8,32
2769,P5,16,69
2770,P3,0,0
2771,P4,2,34
2772,P5,20,89
2773,P3,0,0
2774,P4,8,42
2775,P5,18,107
2776,P3,0,0
2777,P4,2,44
2778,P5,20,127
2779,P3,0,0
2780,P4,5,49
2781,P5,22,149
2782,P3,0,0
2783,P4,9,58
2784,P5,17,166
2785,P3,0,0
2786,P4,5,63
2787,P5,16,182
2788,P3,0,0
2789,P4,4,67
2790,P5,15,197
2791,P3,0,0
2792,P4,10,77
2793,P5,18,215
2794,P3,0,0
2795,P4,9,86
2796,P5,19,234
2797,P3,0,0
2798,P4,0,0
2799,P5,0,0
2800,P3,7,7
2801,P4,2,2
2802,P5,20,20
2803,P3,15,22
2804,P4,1,3
2805,P5,25,45
2806,P3,11,33
2807,P4,1,4
2808,P5,25,70
2809,P3,0,0
2810,P4,0,0
2811,P5,0,0
2812,P3,47,47
2813,P4,21,21
2814,P5,11,11
2815,P3,45,92
2816,P4,18,39
2817,P5,21,32
2818,P3,58,150
2819,P4,18,57
2820,P5,25,57
2821,P3,62,212
2822,P4,18,75
2823,P5,24,81
2824,P3,58,270
2825,P4,17,92
2826,P5,19,100
2827,P3,59,329
2828,P4,17,109
2829,P5,21,121
2830,P3,52,381
2831,P4,19,128
2832,P5,23,144
2833,P3,0,0
2834,P4,0,0
2835,P5,0,0
2836,P3,0,0
2837,P4,18,18
2838,P5,23,23
2839,P3,0,0
2840,P4,23,41
2841,P5,21,44
2842,P3,0,0
2843,P4,14,55
2844,P5,22,66
2845,P3,0,0
2846,P4,20,75
2847,P5,20,86
2848,P3,0,0
2849,P4,19,94
2850,P5,20,106
2851,P3,0,0
2852,P4,20,114
2853,P5,23,129
2854,P3,0,0
2855,P4,20,134
2856,P5,29,158
2857,P3,0,0
2858,P4,24,158
2859,P5,19,177
2860,P3,0,0
2861,P4,26,184
2862,P5,13,190
2863,P3,0,0
2864,P4,19,203
2865,P5,21,211
2866,P3,0,0
2867,P4,14,217
2868,P5,21,232
2869,P3,0,0
2870,P4,27,244
2871,P5,25,257
2872,P3,0,0
2873,P4,19,263
2874,P5,21,278
2875,P3,0,0
2876,P4,19,282
2877,P5,20,298
2878,P3,0,0
2879,P4,14,296
2880,P5,23,321
2881,P3,0,0
2882,P4,18,314
